study_status,sponsor,enrollment,study_type,study_design,study_duration_days,sex_all,sex_female,sex_male,has_child,has_adult,has_older_adult,phase1,phase2,phase3,funder_fed,funder_indiv,funder_industry,funder_network,funder_nih,funder_other,funder_other_gov,funder_unknown,missing_start_date,missing_primary_completion_date,missing_completion_date
1,9,2800,0,166,2068.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,94,0,27,1810.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,5,194,0,118,1616.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,320,0,27,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,8,200,0,15,1401.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,106,0,118,1478.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,27,0,15,1126.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,176,0,118,2009.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,33,1952.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,44,0,15,1402.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,235,0,61,2902.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,0,0,0
1,9,12,0,163,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,102,0,163,1126.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,84,0,118,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,236,0,118,1917.0,False,False,True,0,1,1,0,0,1,False,False,False,True,False,False,False,False,0,0,0
1,9,1130,0,27,1147.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,500,0,118,1403.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,580,0,118,3687.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,26,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,1,1,1
0,0,20,0,15,1399.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,327,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,358,0,37,1425.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,10,0,15,1095.0,False,True,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,0,0
1,7,70,0,15,1460.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,38,0,15,2985.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,9,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,1,40,0,15,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,1,60,0,118,730.0,False,True,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,52,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,5,88,0,118,2436.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,37,1401.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,88,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,37,0,15,1983.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,234,0,106,2934.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,176,0,144,1401.0,True,False,False,1,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,512,0,118,1743.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,500,0,118,5436.0,False,False,True,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,48,0,15,2724.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,220,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,25,0,15,762.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,84,0,37,1401.0,False,False,True,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,10250,0,115,1778.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,114,0,37,3923.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,20,0,15,1279.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,46,0,15,2556.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,100,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,30,0,15,761.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,2,1200,0,118,1676.0,True,False,False,1,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,17,0,47,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,28,0,15,2105.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,150,1848.0,False,False,True,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,55,0,9,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,300,0,118,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
0,8,40,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,25,0,15,879.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,36,0,154,1553.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,1,40,0,15,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,30,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,30,0,150,4303.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,392,0,118,1921.0,False,False,True,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,36,0,163,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,320,0,27,1427.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,42,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,8,716,0,118,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,1
1,9,64,0,15,1096.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,152,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,71,0,27,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,173,0,118,1076.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,86,0,27,2458.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,72,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,733,0,37,2662.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,30,0,118,1156.0,False,True,False,0,1,0,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,1,40,0,15,1461.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,145,0,47,3987.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,314,0,118,1387.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,3,16,0,15,921.0,True,False,False,0,1,1,1,1,0,False,False,False,False,True,False,False,False,0,0,0
0,8,90,0,15,973.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,172,0,158,1278.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,43,0,4,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,40,0,112,1401.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,54,0,15,1750.0,False,True,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,20,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,100,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,548,0,137,1401.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,60,0,27,975.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,140,0,37,2578.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,0,60,0,47,1021.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,7,34,0,15,726.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,76,0,15,4383.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,142,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,1,1,1
1,9,63,0,27,3499.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,3,165,0,118,1986.0,False,True,False,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,69,0,15,1226.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,100,0,15,1511.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,150,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,115,0,118,3174.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,224,0,118,2311.0,False,True,False,0,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,3,96,0,118,1402.0,False,True,False,0,1,1,1,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,300,0,108,1112.0,False,True,False,0,1,0,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,57,0,15,730.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,120,0,124,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,100,0,9,937.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,58,0,118,2941.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,3,130,0,15,2679.0,False,False,True,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,33,0,27,1401.0,False,True,False,0,1,1,1,1,0,False,False,False,False,False,False,True,False,1,1,1
0,9,140,0,27,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,96,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,True,False,False,False,False,0,1,1
1,9,115,0,15,1860.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,47,0,15,974.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,172,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,0,0
0,9,385,0,122,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,90,0,149,1260.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,50,0,15,2153.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,30,0,15,731.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,44,0,15,1385.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,26,0,15,1401.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,700,0,118,1401.0,True,False,False,0,1,1,0,1,1,False,False,True,False,False,False,False,False,0,1,1
1,9,10,0,15,323.0,True,False,False,1,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,4,396,0,163,1676.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,61,0,15,1320.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,60,0,27,2541.0,True,False,False,1,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,222,0,118,985.0,True,False,False,1,1,0,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,43,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,25,0,124,421.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,4,660,0,137,3748.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
1,9,1100,0,125,1184.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,1260,0,118,1401.0,False,True,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
0,9,20,0,15,1096.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,33,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,112,0,61,1461.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,False,True,False,0,0,0
1,9,60,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,1,200,0,9,1401.0,True,False,False,0,1,1,0,1,1,False,False,False,False,False,True,False,False,0,1,1
1,9,230,0,118,3798.0,False,True,False,0,1,1,0,0,1,False,False,False,True,False,False,False,False,0,0,0
1,2,223,0,118,2492.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
1,9,827,0,27,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,71,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
0,9,46,0,15,1339.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,5,44,0,15,1473.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,148,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,121,0,117,490.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,112,0,114,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,1
1,9,274,0,118,1401.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,1,1
1,9,608,0,118,2962.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,120,0,118,2557.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,54,0,15,1157.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,48,0,12,700.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,36,0,117,335.0,False,True,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,80,0,153,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
0,9,120,0,65,1095.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,66,0,5,3572.0,False,False,True,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,8,10,0,15,1401.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,8,508,0,137,2450.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
1,9,272,0,163,1151.0,True,False,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,0,0,0
0,9,28,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,140,0,118,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,0,0
1,9,466,0,47,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
0,8,36,0,15,730.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,45,0,15,1066.0,True,False,False,0,1,1,1,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,132,0,118,1492.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,37,0,15,1624.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,200,0,118,3652.0,True,False,False,0,1,1,0,0,1,False,False,False,False,False,True,False,False,0,0,0
0,9,30,0,15,662.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,28,0,37,1401.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,1,1,1
1,3,40,0,15,2493.0,True,False,False,0,1,1,0,1,0,False,False,False,False,True,False,False,False,0,0,0
0,9,20,0,5,944.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,76,0,15,1826.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,40,0,118,2556.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,22,0,27,1505.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,54,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,1450,0,118,1401.0,False,True,False,0,1,1,0,0,1,False,False,True,False,False,False,False,False,1,1,1
1,9,40,0,15,1065.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,43,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,1,50,0,118,1827.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,80,0,27,1234.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,80,0,47,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,58,0,27,1833.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,24,0,15,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
1,9,88,0,118,1817.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,93,0,15,1826.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,122,0,27,1401.0,True,False,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,20,0,179,1401.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,1,1
1,9,110,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,1,1
1,9,52,0,15,834.0,False,True,False,0,1,1,0,1,0,False,False,True,False,False,False,False,False,0,0,0
0,9,126,0,118,1401.0,False,False,True,0,1,1,0,1,0,False,False,False,False,False,True,False,False,1,1,1
0,9,90,0,37,1401.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,1,1,1
1,9,126,0,5,1591.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
1,3,600,0,118,2716.0,True,False,False,0,1,1,0,0,1,False,False,False,False,True,False,False,False,0,0,0
1,9,220,0,118,3533.0,False,True,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
0,9,30,0,15,1005.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,354,0,27,2561.0,True,False,False,0,1,1,0,1,0,False,False,False,False,False,True,False,False,0,0,0
1,9,282,0,37,759.0,True,False,False,0,1,1,1,1,0,False,False,True,False,False,False,False,False,0,0,0
